   1.9660000e+03   7.3289977e+00   5.4603249e+00   1.0508635e+01   4.5210681e+00   6.4524956e+00   1.2723604e+01   2.0513725e+00   1.2539757e+01   1.1157158e+01
   1.9670000e+03   6.2645221e+00   1.1707266e+01   6.7016839e+00   4.1954570e+00   6.6393905e-02  -4.2259444e+00   9.4253940e+00   7.2438674e+00   4.2491946e+00
   1.9680000e+03   1.2600047e+01   1.0054207e+01   1.3994733e+01   7.4698459e+00   3.2802922e+00   1.4724508e+01   6.2994155e+00  -3.4520224e+00   5.4412309e+00
   1.9690000e+03   9.2355711e+00   1.0601147e+01   1.1387781e+01   4.2442348e+00   1.8494191e+01   4.5749595e+00   8.1734370e+00   1.7252088e+01   1.6733267e+01
   1.9700000e+03   4.0710956e+00  -1.0451912e+01   7.0808301e+00   4.1186237e+00  -1.3591911e+01   6.8254114e+00  -2.3525415e+00   1.0561980e+00  -1.3174696e+01
   1.9710000e+03   1.2306620e+01   1.4295029e+01   1.1273879e+01   4.4930126e+00   8.6219873e+00   1.8175863e+01   2.2821480e+01   1.4360308e+01   4.5173399e+00
   1.9720000e+03   2.6042145e+01   1.6241970e+01   2.0166928e+01   1.5167401e+01   2.4235886e+01   2.9826315e+01   2.8095502e+01   2.6264418e+01   2.6309376e+01
   1.9730000e+03   1.2877669e+01   1.8889107e+00   1.0259976e+01   6.9417903e+00   1.6149784e+01   1.7476767e+01   1.3769523e+01   1.8068529e+01   1.4701413e+01
   1.9740000e+03  -6.9868065e+00  -1.5764148e+01  -1.2746975e+01  -1.0683821e+01  -2.1136318e+01  -2.0972781e+01  -3.2564555e+00  -4.1427361e+01  -2.2706551e+01
   1.9750000e+03  -5.9512821e+00  -3.3172077e+00  -8.0539262e+00  -8.2094319e+00  -1.0722419e+01  -1.0122329e+01  -1.9824340e+00  -2.2923251e+01  -1.0914515e+01
   1.9760000e+03  -2.7157576e+00  -3.3702668e+00  -1.2360877e+01  -1.2035043e+01  -2.7408521e+01   9.3281230e+00   9.9915875e+00   5.4808593e+00  -2.7022479e+01
   1.9770000e+03  -4.2580233e+01  -4.5233260e+00  -5.0678287e+00   6.7393459e+00   3.0537731e-01  -4.6921425e+01  -2.2434391e+01  -2.6615030e+01  -2.5330442e+01
   1.9780000e+03   5.8552914e+00   8.8236148e+00   1.1525220e+01   1.1213735e+01   1.4619276e+01   8.9290269e+00   6.2396305e+00   7.8890798e+00   1.3361594e+01
   1.9790000e+03   2.3090816e+01   2.1470556e+01   1.8518269e+01   2.1588124e+01   1.6833174e+01   2.0079479e+01   3.0913652e+01   2.1293190e+01   1.5453630e+01
   1.9800000e+03   1.8263403e+00   5.2174964e+00   1.1811318e+01   1.0562513e+01   7.5470723e+00  -3.6700692e+00   9.0876735e+00  -1.2602700e+01  -1.8854333e+01
   1.9810000e+03   1.3361865e+01   1.7864437e+01   1.8004366e+01   1.6336902e+01   1.3660971e+01   2.5180383e+01   2.0161695e+01   1.4201410e+01   2.0377031e+00
   1.9820000e+03   9.9973893e+00   1.2911378e+01   9.6974150e+00   6.6112904e+00   4.2748690e+00  -4.4691654e+00   1.5435717e+01  -1.8944794e+00   6.1297394e+00
   1.9830000e+03  -1.6567086e+01  -3.2941681e+01  -1.8009536e+01  -1.4514321e+01  -2.9311233e+01  -4.9818713e+01  -6.1090262e+01  -2.7390369e+01  -2.5578224e+01
   1.9840000e+03  -3.8315618e+00   3.1052597e+00  -6.5164875e+00  -4.8399318e+00  -1.0097334e+01  -1.3168261e+01   9.9837595e+00  -1.2386259e+01  -4.3861879e+00
   1.9850000e+03   4.2039627e+00  -1.7477995e+00   9.9765612e+00  -1.1655429e+00   9.6165640e+00   2.2682190e+01   1.3757781e+01   1.7317851e+01   7.9058484e+00
   1.9860000e+03   8.6394872e+00   1.2499141e+01   1.9669610e+01   2.0208846e+01   1.2930462e+01   1.8832642e+01   1.7431803e+01   1.9321962e+01   1.0097885e+01
   1.9870000e+03   1.3175012e+01  -5.6539178e+00   1.0362659e+01   1.2483235e+01   4.8443607e+00   1.1783094e+01  -4.0941760e+00   1.2526072e+01   1.1789921e+01
   1.9880000e+03  -4.7189464e+01  -7.5506977e+01  -2.3644293e+01  -5.6942376e+01  -2.6041741e+01  -4.3366454e+01  -6.7220154e+01  -2.3569818e+01  -1.9718043e+01
   1.9890000e+03  -8.0539394e+00  -1.4160036e+01  -6.7512438e+00  -1.4467987e+01   2.0721574e+00  -8.5160018e+00  -3.3046133e+01  -3.4657078e+00  -2.1260063e+00
   1.9900000e+03  -1.1118415e+01  -1.4130954e+00   2.6418050e+00   3.4064016e+00  -3.9139443e+00  -4.6554987e-01   9.2788853e-01  -2.2615976e+00  -5.0339700e+00
   1.9910000e+03  -1.6182890e+01  -3.1066155e+01  -1.9565146e+01  -5.3192095e+00  -1.1500046e+01  -1.7150979e+00  -2.4898090e+01   8.4425126e+00  -8.7419337e+00
   1.9920000e+03   1.8352634e+01   4.0807863e+00   1.4227902e+01   5.7551793e+00   1.1313852e+01   1.7635354e+01   1.5775932e+01   2.5746623e+01   2.2350103e+01
   1.9930000e+03  -5.6411841e+01  -4.8272273e+01  -6.8679049e+01  -5.8570432e+01  -5.5672249e+01  -5.2514194e+01  -4.6450047e+01  -4.9049267e+01  -4.7457861e+01
   1.9940000e+03   1.5323683e+01   1.5974668e+01   9.1139999e+00   8.4039571e+00   1.4041649e+01   3.0036258e+01   2.6623975e+01   1.7754843e+01   1.8734175e+01
   1.9950000e+03  -6.9407925e+00  -2.2478391e+01  -1.2992951e+01  -1.8221654e+01  -1.3544453e+01  -2.3913290e+01  -1.8602004e+01  -2.9841047e+01  -1.5273788e+01
   1.9960000e+03  -3.8052681e+00  -6.8314504e+00  -2.9990259e-01  -6.2472651e+00  -2.1305542e+00   2.2371617e+00  -2.8279825e+00  -4.3693630e-01   9.1824792e-01
   1.9970000e+03  -4.7697436e+00  -3.2845096e+00  -3.3068538e+00  -4.8728762e+00  -7.7166559e+00   3.3876137e+00   5.0460390e+00  -3.8328261e+00  -8.7897158e+00
   1.9980000e+03  -4.0342191e+00   5.9624312e+00   2.8619490e-01   4.8015127e+00   4.4972425e+00   1.7380656e+00  -5.3799395e+00   8.7128414e-01  -3.2976794e+00
   1.9990000e+03   2.5013054e+00   5.0093720e+00  -3.1207564e+00   5.5759016e+00   1.2511141e+01   4.3885176e+00  -9.9059180e+00  -4.4246056e+00   3.1943569e+00
   2.0000000e+03  -3.1631702e+00  -4.8436872e+00  -2.9277076e+00  -5.6497095e+00  -7.6749609e+00   1.3038969e+01   5.7681035e+00  -1.3204954e+00  -1.2713607e+01
   2.0010000e+03  -2.4276457e+00   1.1603254e+01  -1.1034659e+01   1.0246794e+00  -1.1761063e+01   2.4894214e+00   4.2125039e-02  -8.6163852e+00  -9.2215705e+00
   2.0020000e+03   2.0907879e+01   2.4550194e+01   1.1958390e+01   1.9599068e+01  -4.7164179e-02   1.6939873e+01   1.3016147e+01  -1.5012275e+01   6.4704659e+00
   2.0030000e+03   8.5434033e+00   1.3497135e+01   4.4514386e+00  -3.8265428e+00   3.8667342e+00  -2.3096747e+00   9.2901680e+00  -1.5708165e+01   2.6250217e-01
   2.0040000e+03   2.7578928e+01   1.9944076e+01   1.8444487e+01   1.3147846e+01   2.5080633e+01   3.3940777e+01   3.8564190e+01   3.7295945e+01   2.5254538e+01
   2.0050000e+03   2.3414452e+01  -1.5808983e+01   2.2037536e+01   2.2022235e+01   1.8694531e+01   2.2691229e+01  -4.0617890e+00   1.5800056e+01   1.7446575e+01
   2.0060000e+03   1.2149977e+01   1.2837958e+01   9.4305848e+00   1.3396624e+01  -8.6915708e+00   1.7741681e+01   1.7512233e+01   1.0304166e+01  -1.0461389e+01
   2.0070000e+03   1.2085501e+01   1.6584899e+01   9.5236336e+00   9.1710128e+00  -4.0776725e+00   1.8892133e+01   2.5086254e+01   8.0827610e-01   6.0306475e+00
   2.0080000e+03  -1.7897436e-01   9.4318394e+00   3.1668232e-01  -2.5545983e+00   1.3536226e+01  -6.2574150e+00   1.6860276e+01   6.3123863e+00   1.8122684e+01
   2.0090000e+03   6.1565501e+00   1.7778780e+01   8.0097311e+00   3.5197906e+00   2.1250124e+01   1.2993037e+01   1.0034297e+01   2.6916497e+01   2.7814720e+01
