   4.8102951e-01   9.5817435e-01   6.8020242e-01   1.0190624e+00   5.5656066e+00   3.2505195e+00   5.2397418e+00   5.3998003e+00   2.4415047e+00   3.0961740e+00   5.9352124e-01   5.5024683e-02   4.7000477e-01   1.8939247e+00   2.8725965e+00   3.9265764e+00   5.6049323e+00   8.6277647e+00   6.3860030e+00   5.4864631e+00   3.9161479e+00   1.6274899e+00   1.0250095e+00   4.4350544e-01   3.0739245e-01   7.3546648e-01   2.7585032e+00   3.5163174e+00   3.3660398e+00   4.6549749e+00   3.5605156e+00   7.4913478e+00   1.4092301e+00   4.8208432e-04   3.3336227e+00   9.8093063e-01   2.1589935e-01   9.8940927e-01   2.0177712e+00   2.2898083e+00   2.6408553e+00   2.1426356e+00   2.4868889e+00   2.8972168e+00   1.5290883e+00   4.9584565e-01   1.3428981e+00   1.3927400e+00   3.3633109e-02   1.6290306e+00   6.8501467e-01   2.7176661e+00   4.9579325e+00   5.1569328e+00   1.3589507e+00   8.9873419e+00   1.1778878e+00   3.4525571e+00   4.3054502e-02   3.6793923e-01   1.4585508e+00   2.1751146e+00   4.3285972e-01   2.7561169e+00   1.8128871e+00   5.5016303e+00   1.3525549e+00   1.1861321e+00   2.3326840e+00   1.2536467e+00   2.1638779e-01   2.5769421e-01   5.0545305e-01   5.2366561e-01   2.3159604e-01   1.3316904e+00   2.3021324e+00   3.9500439e+00   3.9763436e+00   3.1584516e+00   1.0392399e+00   1.3297762e+00   1.9796591e+00   3.2136399e-01   4.8724851e-01   3.2570866e-01   2.8926532e+00   3.1294584e+00   4.3324752e+00   4.3653193e+00   1.5774298e+00   3.9418473e+00   2.9030712e+00   4.3349180e+00   1.6259254e+00   6.8636829e-01   1.2721077e+00   1.3577975e+00   1.2613958e+00   1.7898047e+00   4.3470817e+00   3.0816040e+00   1.0150002e+01   2.3710678e+00   7.5978389e+00   2.3552378e-01   9.5282745e-01   1.0320270e-01   1.0068470e+00   8.3217317e-01   3.3303030e+00   2.1312630e+00   6.4034381e+00   3.5360253e+00   3.0305436e+00   4.1370234e+00   4.7702670e+00   3.5709381e+00   2.5792834e-01   1.2104495e+00   2.2538462e+00   1.4590420e+00   1.8714532e+00   1.9987782e+00   2.8436859e+00   5.6897693e+00   1.9640311e+00   5.7966738e+00   2.9216664e+00   1.7768091e+00   3.0030075e-01   3.8963196e-01   1.3328372e-01   1.4782413e+00   3.6260693e+00   2.0964077e+00   3.7898941e+00   4.3625903e+00   4.5856547e+00   2.8068471e+00   8.1378775e+00   2.9652419e+00   2.0949471e+00   1.3039645e+00   1.1071819e+00   1.8219115e+00   6.2841588e-01   8.0668908e-01   5.1910405e+00   3.2902062e+00   5.2961760e+00   2.8711755e+00   2.3256774e+00   2.5875137e+00   9.3368131e-01   5.4132909e-01   4.8443070e-01   1.2953866e-01   2.3376980e+00   2.7224267e+00   3.6603832e+00   3.2614830e+00   3.5483708e+00   3.7604196e+00   2.3174469e+00   1.1069714e+00   7.3381513e-01   2.8348801e-01   2.9290566e-01   4.5844412e-01   1.4926716e+00   4.2876401e+00   3.1341343e+00   7.1142831e+00   1.8411301e+00   4.3603568e+00   2.2925632e+00   3.1880325e-01   1.5581541e+00   7.2735441e-01   1.2387844e+00   1.2547406e+00   2.3418863e+00   1.8896580e+00   3.5295453e+00   7.9600978e+00   6.2176371e+00   1.4483254e+00   6.5609522e+00   4.0482599e-01   3.5465285e-01   1.3496487e+00   6.8367863e-01   4.1366726e-01   3.8560721e-01   1.4404067e+00   2.0836608e+00   5.5196567e+00   2.6436851e+00   3.5320561e+00   2.0929914e+00   6.1603373e-01   3.4439707e-01   5.9851265e-01   7.1088755e-01   3.5061771e-01   1.1204699e+00   2.9250085e+00   3.0480778e+00   8.8545561e+00   1.8178034e+00   1.3755287e+00   2.9282005e+00   3.5464675e+00   4.7417900e-01   1.0334933e+00   3.5499126e-01   1.1067402e-01   1.4868395e-01   2.6032364e+00   3.1100457e+00   1.4289227e+00   4.5620446e+00   4.8493972e+00   1.9491833e+00   3.9904561e+00   1.1692942e+00   1.5678967e+00   7.2038484e-01   7.8500938e-01   1.3739032e+00   4.8613596e+00   4.3583021e+00   5.3057857e+00   3.9748151e+00   1.6835979e+00   1.6503264e+00   3.6713657e+00   1.1422912e-01   8.7098640e-01   7.8928389e-02   3.2011238e-01   9.2501241e-01   2.2612209e+00   3.7595360e+00   3.7815514e+00   1.5665572e+00   3.1169159e+00   5.2293653e+00   3.0473344e+00   1.0049180e+00   4.5347437e-01   9.6443617e-01   1.5324411e+00   5.5742502e-01   8.1495541e-01   3.8714969e+00   2.2195892e+00   3.5902355e+00   1.2112057e+00   1.1666424e+00   3.7711694e+00   3.3887975e+00   6.0351366e-01   3.9695919e-01   3.1419665e-01   7.4939239e-01   2.6587610e+00   3.1393912e+00   2.2797024e+00   4.1281619e+00   3.4526787e+00   2.0016367e+00   3.0377259e+00   3.4928639e+00   1.8069651e+00   1.9681996e+00   2.2880089e+00   5.7724128e+00   2.6072407e+00   4.4581714e+00   2.0021420e+00   5.6993599e+00   2.6618917e+00   9.1671982e+00   4.6088433e+00   1.7034140e+00   2.4268854e+00   6.6004038e-01   6.2362224e-01   8.7130970e-01   2.7329471e+00   3.4130516e+00   2.2619073e+00   5.4539955e-01   2.6962314e+00   9.3555015e-01   2.7325504e+00   1.1560740e+00   6.8152589e-01   1.4575872e+00   1.3123897e+00   1.3583065e+00   2.3336644e+00   4.2229972e+00   5.0366626e+00   1.2669166e+00   1.8165619e+00   3.8909271e+00   1.3479568e-01   3.0678937e+00   7.4325150e-01   3.7059334e-01   1.7225796e+00   2.0373933e+00   5.5964637e+00   3.5790536e+00   2.6436968e+00   2.2622983e+00   5.6790197e-01   2.4174218e+00   9.3690342e-01   5.8898836e-02   3.5294734e-02   7.5884718e-01   9.1934301e-02   2.5130398e+00   1.5812954e+00   4.1915288e+00   1.9980354e+00   2.4820879e+00   8.3570967e+00   6.9574466e+00   3.8118694e+00   1.8558849e+00   2.6806888e-01   2.8866050e-01   1.2204561e+00   1.0599561e+00   4.9671969e+00   4.5307655e+00   3.1854870e+00   5.2266707e+00   2.0497227e+00   6.3965554e+00   4.6789509e-01   2.3469055e+00   4.0318379e-01   1.5407907e+00   4.3523955e-01   4.1340709e+00   2.0691826e+00   1.8873453e+00   4.0648322e+00   4.7565904e+00   2.6197457e+00   1.7223545e+00   3.8128991e+00   1.8811527e+00   2.6136741e-01   1.1849747e+00   7.9643625e-01   2.7138429e+00   1.8758959e+00   1.0793837e+00   2.7331483e+00   1.9615967e+00   4.0260711e+00   1.3862246e+00   2.0891171e+00   2.1717663e-01   1.6693262e+00   2.0957232e-01   5.6768006e-01   1.2934589e+00   1.7077515e+00   3.5482113e+00   2.6535583e+00   4.3554406e+00   4.8428483e+00   2.6667774e+00   1.4304948e+00   2.6070838e+00   1.5655749e+00   1.0560673e+00   4.1010848e-01   2.1455932e+00   1.8767670e+00   6.6737781e+00   3.3430161e+00   2.3224275e+00   6.6710620e+00   2.2863967e+00   1.3855032e+00   1.0873015e+00   1.9293610e+00   7.9116887e-01   8.5748214e-01   2.4821937e+00   2.0377979e+00   3.5937996e+00   5.8078585e+00   2.1058956e-01   1.6933565e+00   1.5096011e+00   2.7712586e+00   3.0037186e+00   7.3474211e-01   1.8068209e-01   1.1726840e+00   2.6710761e+00   5.9047074e+00   3.1417699e+00   8.3502655e+00   2.6456316e+00   5.9274024e-01   1.8518585e+00   2.5684097e+00   7.6966769e-01   1.8015339e+00   3.9210996e-01   1.2408998e+00   9.3232292e-01   1.8911175e+00   3.1011064e+00   2.8454952e+00   3.6502883e+00   4.6397033e+00   5.0664177e+00   3.3053246e+00   6.1821556e-01   5.1873499e-01   6.1127526e-04   1.2239978e+00   1.2702519e+00   4.1555858e+00   3.0625410e+00   2.9761434e+00   4.4786577e+00   4.3221412e+00   5.9883790e+00   3.3683503e+00   5.4189372e-01   1.7897284e+00   3.0887547e-01   7.2556126e-01   4.0718322e+00   2.1453133e+00   5.7124519e+00   3.9230149e+00   3.2062192e+00   6.2737327e+00   3.5901787e+00   1.1829609e+00   2.1180100e+00   6.7713737e-01   3.5102370e-01   3.1777370e-01   1.1828573e-01   1.7142187e+00   2.0757170e+00   1.1087574e+00   2.8664021e+00   1.1093109e+00   2.5467565e+00   2.4537297e-01   1.3772876e+00   3.3953512e-01   1.0935360e+00   6.6922212e-01   5.3429377e-01   5.2176261e-01   1.6447750e+00   3.4493730e+00   1.9379195e+00   5.7160578e+00   4.5818734e+00   1.5120256e+00   1.3693810e-02   4.9632326e-01   9.9282360e-01   5.6180269e-01   2.7850175e+00   9.0262187e-01   3.8588853e+00   4.7753487e+00   2.8978708e+00   2.7202797e+00   5.8099651e-01   1.1661859e+00   1.5031824e+00   6.5604085e-01   7.7125132e-01   1.9809054e-01   2.5477114e+00   3.2137001e+00   3.9457421e+00   3.2342496e+00   2.9199536e+00   1.5999498e+00   2.3364635e+00   2.8495071e+00   2.5647736e+00   1.1887368e+00   1.2449020e+00   1.3682389e+00   3.8893113e+00   2.3899312e+00   1.1811861e+00   2.5008912e+00   8.4807053e+00   6.8676770e-01   5.6575389e+00   1.5063781e+00   3.6612892e+00   1.1901972e+00   1.0798429e+00   8.5220283e-01   2.2294154e+00   1.7974796e+00   5.7256575e+00   4.4943409e+00   1.6650946e+01   2.6864367e+00   5.2559013e+00   1.5922722e+00   7.2492939e-01   7.5134104e-01   4.3573076e-01   8.4955043e-01   1.1946763e-01   2.3461149e+00   2.1566370e+00   3.2630036e+00   3.0603113e+00   2.4006710e+00   1.7777475e+00   2.6758158e+00   1.2146744e+00   1.3373240e+00   8.0059826e-01   4.5311642e-01   2.3583460e+00   2.7624340e+00   7.5801058e+00   3.2452729e+00   3.8803079e+00   2.5683568e+00   2.6189542e+00   6.6186184e-01   1.1868916e+00   3.2922563e-01   9.7953790e-01   1.3483484e-01   1.0075128e+00   1.8294153e+00   9.1294975e+00   2.9657972e+00   3.9011276e+00   3.7103074e+00   2.5646150e+00   2.6268709e+00   2.7982745e+00   6.6047706e-02   2.1164906e-01   1.1029905e+00   2.7397183e-01   2.4926858e+00   2.2030625e+00   2.2345886e+00   1.8108006e+00   2.1067324e+00   1.7367691e+00   1.7689869e+00   1.4184061e+00   1.0251304e+00   5.4423630e-01   6.6338986e-01   1.7536834e+00   2.1932697e+00   3.0293770e+00   6.5313201e+00   4.2217422e+00   3.0755737e+00   3.5725133e+00   3.9287133e+00   3.3104768e+00   5.0866777e-01   7.8433496e-01   1.0832461e+00   1.0593731e+00   5.4746475e+00   5.1627994e+00   5.4617548e+00   1.4124866e+00   2.5513117e+00   2.7511156e+00   3.9746982e-01   1.1037656e+00   8.6579955e-01   1.0829961e-01   1.5068365e+00   1.3820220e+00   1.1683830e+00   2.8350310e+00   5.2099175e+00   3.6581235e+00   1.8375444e+00   2.2778957e+00   2.2026947e+00   2.0268648e+00   3.5806260e-01   1.0513405e+00   1.8984047e+00   1.7422926e+00   2.6578414e+00   5.8399048e+00   5.1582217e+00   2.2988808e+00   3.3351822e+00   5.9135528e+00   1.7787927e+00   1.1639432e+00   2.9473940e-01   7.3120129e-01   4.9751812e-01   7.5730175e-01   2.9792230e+00   4.4682555e+00   1.5625052e+00   1.4392433e+00   5.0042663e+00   1.4037081e+00   3.7981713e+00   2.2850485e-01   1.2451065e-03   3.6348152e-01   1.0503302e+00   8.1400174e-01   3.4030969e+00   3.0649290e+00   4.8170681e+00   9.6119738e-01   2.6897221e+00   3.2574577e+00   8.9411002e-01   1.8775978e+00   8.0895424e-01   5.6733316e-01   8.4312385e-01   2.5355902e+00   1.6280622e+00   3.9830937e+00   3.7149980e+00   3.7562287e+00   3.4549015e+00   2.6383510e+00   2.0512416e+00   2.1859396e+00   3.1981745e-01   1.7633756e+00   1.8749999e+00   9.4281322e-01   2.6590889e+00   3.9378796e+00   6.3058162e+00   3.0127037e+00   5.6226878e+00   3.9223650e+00   2.5630605e+00   1.4456530e+00   6.8306857e-01   6.3497519e-01   9.1084704e-02   2.3812041e+00   3.5819211e+00   2.4115498e+00   2.2961166e+00   2.8169465e+00   7.5318804e+00   3.9054985e+00   1.9073193e+00   1.2157120e+00   1.8205996e+00   6.8516654e-01   1.3154181e+00   2.4327734e+00   3.3384533e+00   5.7931170e+00   3.5331898e+00   2.6114290e+00   5.2757158e+00   3.1696072e+00   4.4884801e+00   2.0203979e-01   2.0401118e+00   7.1616930e-01   1.5331464e+00   1.9519036e+00   4.1084356e+00   5.0906100e+00   7.3546891e+00   4.5311723e+00   2.3606999e+00   8.6261282e+00   3.1003282e+00   1.2733535e+00   1.1454697e+00   3.3598241e-01   5.7267880e-01   1.9904922e+00   3.8379631e+00   1.9549572e+00   6.6226878e+00   4.5396180e+00   5.2622972e+00   2.5081949e+00   3.9611948e+00   1.1002611e+00   1.2207323e+00   7.2347218e-01   8.4191352e-01   1.5269811e+00   3.2229652e+00   3.8398385e+00   7.5743408e+00   5.1567855e+00   3.9537621e+00   4.2564759e+00   6.4949286e-01   1.5940739e+00   4.1840753e-01   8.5507929e-01   1.0654017e+00   1.3499510e+00   3.3626835e+00   4.5767479e+00   3.7503700e+00   2.1668971e+00   4.1214962e+00   1.2859849e+00   9.0340978e-01   2.6602643e+00   1.7190188e+00   2.1133485e-01   1.9450073e+00   1.8720407e+00   3.1849766e+00   2.2493017e+00   2.4175766e+00   8.0233079e-01   2.4950244e+00   1.6646538e+00   1.6163647e+00   9.5412463e-01   9.0601695e-01   6.5325147e-01   1.0953465e+00   1.4365505e+00   3.6585717e+00   5.6596813e+00   2.6656342e+00   1.7025899e+00   3.2788613e+00   2.3233712e+00   3.0313737e+00   1.0956020e+00   4.2766467e-01   3.4112915e-01   1.1504484e+00   1.2004722e+00   3.3847585e+00   2.4738755e+00   7.4018664e+00   1.6945778e+00   6.3513560e+00   3.7540929e+00   3.3499513e+00
